"ID","Reef","lat","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"15-061","Stonor Patch",-15.7,4.7,0.9,0.7,1.5,1.3,3.8,0.4,2.7,1.3,0.5,1,0,1.4,2.1,2,1.4,5.1,1.8,0,3.4,10.1,0.8,5,4,3.6,1.5,1.9,5.9,3.8,3.8,2.2,1.3,0,5.7,5.1,10.8,2.2,1.2,5.3,8.1,7.6,2.3,7.3,11.2
"15-062","Delius Patch",-15.7,4.7,0.9,0.7,1.5,1.3,3.8,0.4,2.7,1.3,0.5,1,0,1.4,2.1,2,1.4,5.1,1.8,0,3.4,10.1,0.8,5,4,3.6,1.5,1.9,5.9,3.8,3.8,2.2,1.3,0,5.7,5.1,10.8,2.2,1.2,5.3,8.1,7.6,2.3,7.3,11.2
"15-063","Gubbins Reef",-15.7,4.7,0.9,0.7,1.5,1.3,3.8,0.4,2.7,1.3,0.5,1,0,1.4,2.1,2,1.4,5.1,1.8,0,3.4,10.1,0.8,5,4,3.6,1.5,1.9,5.9,3.8,3.8,2.2,1.3,0,5.7,5.1,10.8,2.2,1.2,5.3,8.1,7.6,2.3,7.3,11.2
"15-064","Hope Islands Reef (West)",-15.7,4.7,0.9,0.6,1.5,1.2,3.8,0.5,2.9,1.3,0.5,1,0.1,1.3,2.1,2.1,1.5,5.4,2.1,0,3.4,10.3,0.8,5,4.1,3.6,1.6,2,5.8,3.7,3.7,2.3,1.3,0,5.8,5.2,10.9,2.2,1.3,5.3,8.2,7.7,2.3,7.4,11.3
"15-065","Hope Islands Reef (East)",-15.7,4.7,0.9,0.7,1.5,1.3,3.8,0.4,2.7,1.3,0.5,1,0,1.4,2.1,2,1.4,5.1,1.8,0,3.4,10.1,0.8,5,4,3.6,1.5,1.9,5.9,3.8,3.8,2.2,1.3,0,5.7,5.1,10.8,2.2,1.2,5.3,8.1,7.6,2.3,7.3,11.2
"15-066","U/N Reef",-15.9,4.8,1.1,0.1,1.9,1,4.2,1.1,4,1.8,0.5,1.2,0.5,1,2.5,2.6,2.2,7.1,4,0,3.4,11.4,0.9,5,4.7,3.7,1.7,2.5,5.1,3.7,3.7,2.9,1.6,0,6.4,5.9,11.3,2.6,1.8,5.4,8.8,8.5,2.5,8.2,12.3
"15-067","U/N Reef",-15.9,4.8,1.1,0.1,1.9,1,4.2,1.1,4,1.8,0.5,1.2,0.5,1,2.5,2.6,2.2,7.1,4,0,3.4,11.4,0.9,5,4.7,3.7,1.7,2.5,5.1,3.7,3.7,2.9,1.6,0,6.4,5.9,11.3,2.6,1.8,5.4,8.8,8.5,2.5,8.2,12.3
"15-068","Lake Reef",-15.9,4.8,1.1,0.1,1.9,1,4.2,1.1,4,1.8,0.5,1.2,0.5,1,2.5,2.6,2.2,7.1,4,0,3.4,11.4,0.9,5,4.7,3.7,1.7,2.5,5.1,3.7,3.7,2.9,1.6,0,6.4,5.9,11.3,2.6,1.8,5.4,8.8,8.5,2.5,8.2,12.3
"15-069","U/N Reef",-16,4.8,1.1,0.1,1.9,1,4.2,1.1,4,1.8,0.5,1.2,0.5,1,2.5,2.6,2.2,7.1,4,0,3.4,11.4,0.9,5,4.7,3.7,1.7,2.5,5.1,3.7,3.7,2.9,1.6,0,6.4,5.9,11.3,2.6,1.8,5.4,8.8,8.5,2.5,8.2,12.3
"15-070","Vicki Harriot Reef",-15.5,5.9,0.8,1.1,1.4,1.1,3.1,0.4,2,0.6,0.8,0.8,0.2,1,1.7,1.6,1.3,4.1,1.9,0,3.1,10.1,0.8,5.9,3.4,3.7,1.7,1.5,6.8,3.9,3.9,1.9,1,0.3,4.8,6.5,9.9,2,1.2,7.1,8.6,7.6,2.4,6.9,10.5
"15-071","U/N Reef",-15.5,6.1,0.8,1.1,1.5,1,3.3,0.4,2.2,0.7,0.8,1,0.3,1,1.8,2,1.4,4.4,2.2,0,3.3,10.7,1,5.8,3.7,3.9,1.8,1.6,7.2,4,4,1.8,1,0.2,5.2,6.3,10,2.1,1.2,6.8,9,7.8,2.4,6.9,10.8
"15-072","U/N Reef",-15.5,7.5,0.4,0.9,1.4,1.5,2.7,0.4,1.7,0.2,0.8,1,0.2,0.6,1.7,2.4,1.2,3.5,2,0,3.4,10.2,1.2,5.8,3.6,3.4,2.5,2.4,8.1,4.6,4.6,3.2,1.1,0.5,4.6,8.6,9.1,1.6,0.7,8.9,9.5,7.6,2.4,8.6,10.5
"15-073","U/N Reef",-15.5,7.5,0.4,0.9,1.4,1.5,2.7,0.4,1.7,0.2,0.8,1,0.2,0.6,1.7,2.4,1.2,3.5,2,0,3.4,10.2,1.2,5.8,3.6,3.4,2.5,2.4,8.1,4.6,4.6,3.2,1.1,0.5,4.6,8.6,9.1,1.6,0.7,8.9,9.5,7.6,2.4,8.6,10.5
"15-074","U/N Reef",-15.5,6.1,0.8,1.1,1.5,1,3.3,0.4,2.2,0.7,0.8,1,0.3,1,1.8,2,1.4,4.4,2.2,0,3.3,10.7,1,5.8,3.7,3.9,1.8,1.6,7.2,4,4,1.8,1,0.2,5.2,6.3,10,2.1,1.2,6.8,9,7.8,2.4,6.9,10.8
"15-075","Ribbon No 2 Reef (No 1)",-15.6,7.5,0.4,0.9,1.4,1.5,2.7,0.4,1.7,0.2,0.8,1,0.2,0.6,1.7,2.4,1.2,3.5,2,0,3.4,10.2,1.2,5.8,3.6,3.4,2.5,2.4,8.1,4.6,4.6,3.2,1.1,0.5,4.6,8.6,9.1,1.6,0.7,8.9,9.5,7.6,2.4,8.6,10.5
"15-076","U/N Reef",-15.6,6.1,0.8,1.1,1.5,1,3.3,0.4,2.2,0.7,0.8,1,0.3,1,1.8,2,1.4,4.4,2.2,0,3.3,10.7,1,5.8,3.7,3.9,1.8,1.6,7.2,4,4,1.8,1,0.2,5.2,6.3,10,2.1,1.2,6.8,9,7.8,2.4,6.9,10.8
"15-077","U/N Reef",-15.6,6.1,0.8,1.1,1.5,1,3.3,0.4,2.2,0.7,0.8,1,0.3,1,1.8,2,1.4,4.4,2.2,0,3.3,10.7,1,5.8,3.7,3.9,1.8,1.6,7.2,4,4,1.8,1,0.2,5.2,6.3,10,2.1,1.2,6.8,9,7.8,2.4,6.9,10.8
"15-078","Osterlund Reef",-15.6,5.7,0.9,0.9,1.5,1.1,3.5,0.4,2.3,0.8,0.7,1,0.2,1.1,1.8,2,1.4,4.6,2.1,0,3.3,10.5,1,5.5,3.7,3.8,1.7,1.7,6.9,3.9,3.9,1.9,1.1,0.1,5.3,6,10.2,2.1,1.2,6.4,8.8,7.8,2.4,7,10.9
"15-079","U/N Reef",-15.6,7.5,0.4,0.9,1.4,1.5,2.7,0.4,1.7,0.2,0.8,1,0.2,0.6,1.7,2.4,1.2,3.5,2,0,3.4,10.2,1.2,5.8,3.6,3.4,2.5,2.4,8.1,4.6,4.6,3.2,1.1,0.5,4.6,8.6,9.1,1.6,0.7,8.9,9.5,7.6,2.4,8.6,10.5
"15-080","Ribbon No 1 Reef",-15.6,7.5,0.4,0.9,1.4,1.5,2.7,0.4,1.7,0.2,0.8,1,0.2,0.6,1.7,2.4,1.2,3.5,2,0,3.4,10.2,1.2,5.8,3.6,3.4,2.5,2.4,8.1,4.6,4.6,3.2,1.1,0.5,4.6,8.6,9.1,1.6,0.7,8.9,9.5,7.6,2.4,8.6,10.5
"15-081","Rosser Reef",-15.6,5.9,0.9,1,1.5,1.1,3.4,0.4,2.2,0.8,0.7,1,0.2,1.1,1.8,2,1.4,4.5,2.2,0,3.3,10.6,1,5.6,3.7,3.8,1.7,1.7,7,3.9,3.9,1.9,1,0.1,5.3,6.1,10.1,2.1,1.2,6.6,8.9,7.8,2.4,7,10.9
"15-082","Emily Reef",-15.6,6.1,0.8,1.1,1.5,1,3.3,0.4,2.2,0.7,0.8,1,0.3,1,1.8,2,1.4,4.4,2.2,0,3.3,10.7,1,5.8,3.7,3.9,1.8,1.6,7.2,4,4,1.8,1,0.2,5.2,6.3,10,2.1,1.2,6.8,9,7.8,2.4,6.9,10.8
"15-083","Gill Patches",-15.6,6.1,0.8,1.1,1.5,1,3.3,0.4,2.2,0.7,0.8,1,0.3,1,1.8,2,1.4,4.4,2.2,0,3.3,10.7,1,5.8,3.7,3.9,1.8,1.6,7.2,4,4,1.8,1,0.2,5.2,6.3,10,2.1,1.2,6.8,9,7.8,2.4,6.9,10.8
"15-084","Irene Reef",-15.6,6.1,0.8,1.1,1.5,1,3.3,0.4,2.2,0.7,0.8,1,0.3,1,1.8,2,1.4,4.4,2.2,0,3.3,10.7,1,5.8,3.7,3.9,1.8,1.6,7.2,4,4,1.8,1,0.2,5.2,6.3,10,2.1,1.2,6.8,9,7.8,2.4,6.9,10.8
"15-085","Lena Reef",-15.6,7.5,0.4,0.9,1.4,1.5,2.7,0.4,1.7,0.2,0.8,1,0.2,0.6,1.7,2.4,1.2,3.5,2,0,3.4,10.2,1.2,5.8,3.6,3.4,2.5,2.4,8.1,4.6,4.6,3.2,1.1,0.5,4.6,8.6,9.1,1.6,0.7,8.9,9.5,7.6,2.4,8.6,10.5
"15-086","Cairns Reef",-15.7,5.5,0.9,0.9,1.5,1.1,3.5,0.4,2.4,0.9,0.7,1,0.2,1.2,1.9,2,1.4,4.7,2,0,3.3,10.4,0.9,5.4,3.8,3.8,1.7,1.7,6.7,3.9,3.9,2,1.1,0.1,5.4,5.8,10.3,2.1,1.2,6.2,8.6,7.7,2.4,7.1,11
"15-087","Pearl Reef",-15.7,7.5,0.4,0.9,1.4,1.5,2.7,0.4,1.7,0.2,0.8,1,0.2,0.6,1.7,2.4,1.2,3.5,2,0,3.4,10.2,1.2,5.8,3.6,3.4,2.5,2.4,8.1,4.6,4.6,3.2,1.1,0.5,4.6,8.6,9.1,1.6,0.7,8.9,9.5,7.6,2.4,8.6,10.5
"15-088","Ruby Reef",-15.7,7.4,0.5,0.8,1.4,1.5,2.8,0.6,2.2,0.3,0.7,1.1,0.4,0.5,2,2.7,1.6,4.9,2.8,0,3.5,11.1,1.5,5.9,4.1,3.6,2.6,2.6,8,4.9,4.9,2.9,1.7,0.3,5.3,8.5,9.3,1.9,0.9,9.3,10.1,7.9,2.6,9.4,11
"15-089","Endeavour Reef",-15.8,6.1,0.8,0.5,1.8,1,3.1,0.8,3.1,1.2,0.6,1.1,0.5,0.9,2.2,2.8,1.9,6.5,3.9,0,3.4,12.2,1.9,5.4,5.1,3.7,2.1,2.2,5.8,4.3,4.3,2.8,1.7,0,6.3,6,10.4,2.4,1.3,6.9,10,8.3,2.6,8.8,11.6
"15-090","Andersen Reef",-15.8,7.2,0.5,0.6,1.5,1.5,3,0.8,2.7,0.5,0.6,1.2,0.5,0.3,2.2,2.9,2,6.2,3.5,0,3.6,11.9,1.8,6.1,4.6,3.8,2.8,2.8,8,5.1,5.1,2.7,2.3,0.1,6,8.5,9.4,2.1,1,9.7,10.7,8.2,2.7,10.2,11.5
"15-091","U/N Reef",-15.8,7.2,0.5,0.6,1.5,1.5,3,0.8,2.7,0.5,0.6,1.2,0.5,0.3,2.2,2.9,2,6.2,3.5,0,3.6,11.9,1.8,6.1,4.6,3.8,2.8,2.8,8,5.1,5.1,2.7,2.3,0.1,6,8.5,9.4,2.1,1,9.7,10.7,8.2,2.7,10.2,11.5
"15-092","Rachel Carson Reef",-15.8,7.2,0.5,0.6,1.5,1.5,3,0.8,2.7,0.5,0.6,1.2,0.5,0.3,2.2,2.9,2,6.2,3.5,0,3.6,11.9,1.8,6.1,4.6,3.8,2.8,2.8,8,5.1,5.1,2.7,2.3,0.1,6,8.5,9.4,2.1,1,9.7,10.7,8.2,2.7,10.2,11.5
"15-093","Pickersgill Reef",-15.9,6.1,0.8,0.5,1.8,1,3.1,0.8,3.1,1.2,0.6,1.1,0.5,0.9,2.2,2.8,1.9,6.5,3.9,0,3.4,12.2,1.9,5.4,5.1,3.7,2.1,2.2,5.8,4.3,4.3,2.8,1.7,0,6.3,6,10.4,2.4,1.3,6.9,10,8.3,2.6,8.8,11.6
"15-094","Escape Reef",-15.9,7.2,0.5,0.6,1.5,1.5,3,0.8,2.7,0.5,0.6,1.2,0.5,0.3,2.2,2.9,2,6.2,3.5,0,3.6,11.9,1.8,6.1,4.6,3.8,2.8,2.8,8,5.1,5.1,2.7,2.3,0.1,6,8.5,9.4,2.1,1,9.7,10.7,8.2,2.7,10.2,11.5
"15-095","Evening Reef",-15.9,6.1,0.8,0.5,1.8,1,3.1,0.8,3.1,1.2,0.6,1.1,0.5,0.9,2.2,2.8,1.9,6.5,3.9,0,3.4,12.2,1.9,5.4,5.1,3.7,2.1,2.2,5.8,4.3,4.3,2.8,1.7,0,6.3,6,10.4,2.4,1.3,6.9,10,8.3,2.6,8.8,11.6
"15-096","Agincourt Reefs (No 4)",-15.9,7.2,0.5,0.6,1.5,1.5,3,0.8,2.7,0.5,0.6,1.2,0.5,0.3,2.2,2.9,2,6.2,3.5,0,3.6,11.9,1.8,6.1,4.6,3.8,2.8,2.8,8,5.1,5.1,2.7,2.3,0.1,6,8.5,9.4,2.1,1,9.7,10.7,8.2,2.7,10.2,11.5
"15-098","Morning Reef",-16,6.1,0.8,0.5,1.8,1,3.1,0.8,3.1,1.2,0.6,1.1,0.5,0.9,2.2,2.8,1.9,6.5,3.9,0,3.4,12.2,1.9,5.3,5.1,3.7,2,2.2,5.8,4.3,4.3,2.7,1.7,0,6.3,6,10.4,2.4,1.3,6.9,10,8.3,2.6,8.8,11.6
"15-099","Agincourt Reefs (No 3)",-16,6.6,0.5,0.3,1.3,1.4,3.1,0.8,2.8,0.5,0.6,1.2,0.6,0.2,2,2.9,1.7,5.1,3.6,0,3.4,11.6,2.1,5.4,4.6,3.4,2.1,2.6,7.2,5,5.6,2.4,2.6,0.1,6,7.1,9.6,2.1,1,9,10.4,8.3,2.6,9.9,11.2
"15-800","U/N Reef",-15.4,5.4,0.7,1.3,1.2,1.2,2.7,0.4,1.9,0.5,0.9,0.6,0,0.9,1.6,0.9,1.1,3.6,1.4,0,2.9,9.3,0.5,6.1,3,3.6,1.6,1.4,6.2,3.8,3.8,2.1,1.1,0.5,4.1,6.8,9.7,2,1.2,7.6,7.8,7.3,2.3,6.9,9.9
"15-801","U/N Reef",-15.5,6.1,0.8,1.1,1.5,1,3.3,0.4,2.2,0.7,0.8,1,0.3,1,1.8,2,1.4,4.4,2.2,0,3.3,10.7,1,5.8,3.7,3.9,1.8,1.6,7.2,4,4,1.8,1,0.2,5.2,6.3,10,2.1,1.2,6.8,9,7.8,2.4,6.9,10.8
"16-006","Snapper Reef",-16.3,4,0.4,0,0.7,0.7,3.5,0.6,3.7,0.9,0.3,1.1,0.5,0.3,2.5,2.8,1.6,4.5,4.6,0,3.1,10.1,2.4,4.8,4.3,3.9,1.2,2.3,4.7,4,5.2,2.4,3.3,0.1,6.3,5,10.3,2.6,1.2,6.5,9.4,8,2.6,8.4,10.9
"16-011","U/N Reef",-16,6.2,0.5,0,1.1,1.3,3.1,0.7,2.9,0.5,0.5,1.2,0.7,0.1,1.9,2.9,1.5,4.3,3.7,0,3.2,11.4,2.4,5,4.7,3.1,1.7,2.4,6.7,4.9,5.8,2.2,2.8,0,5.9,6.2,9.7,2.1,1,8.6,10.3,8.3,2.5,9.8,11
"16-012","Spitfire Reefs (East)",-16,5.1,0.7,0,1.1,1,3.4,0.8,3.5,1.5,0.5,1.2,0.5,0.4,2.4,2.8,1.4,4.4,4,0,3.1,11.3,2.4,4.6,5.3,3.6,1.4,2.6,5.1,4.4,5.2,2.5,2.8,0,6.2,5.3,10.3,2.5,1.2,7.4,10.4,8.5,2.5,9.4,11.2
"16-013","U/N Reef",-16,6.2,0.5,0,1.1,1.3,3.1,0.7,2.9,0.5,0.5,1.2,0.7,0.1,1.9,2.9,1.5,4.3,3.7,0,3.2,11.4,2.4,5,4.7,3.1,1.7,2.4,6.7,4.9,5.8,2.2,2.8,0,5.9,6.2,9.7,2.1,1,8.6,10.3,8.3,2.5,9.8,11
"16-014","U/N Reef",-16,5.1,0.7,0,1.1,1,3.4,0.8,3.5,1.5,0.5,1.2,0.5,0.4,2.4,2.8,1.4,4.4,4,0,3.1,11.3,2.4,4.6,5.3,3.6,1.4,2.6,5.1,4.4,5.2,2.5,2.8,0,6.2,5.3,10.3,2.5,1.2,7.4,10.4,8.5,2.5,9.4,11.2
"16-015","Mackay Reef",-16,5.1,0.7,0,1.1,1,3.4,0.8,3.5,1.5,0.5,1.2,0.5,0.4,2.4,2.8,1.4,4.4,4,0,3.1,11.3,2.4,4.6,5.3,3.6,1.4,2.6,5.1,4.4,5.2,2.5,2.8,0,6.2,5.3,10.3,2.5,1.2,7.4,10.4,8.5,2.5,9.4,11.2
"16-016","U/N Reef",-16.1,5.1,0.7,0,1.1,1,3.4,0.8,3.5,1.5,0.5,1.2,0.5,0.4,2.4,2.8,1.4,4.4,4,0,3.1,11.3,2.4,4.6,5.3,3.6,1.4,2.6,5.1,4.4,5.2,2.5,2.8,0,6.2,5.3,10.3,2.5,1.2,7.4,10.4,8.5,2.5,9.4,11.2
"16-017","Sylvan Reef",-16.1,5.1,0.7,0,1.1,1,3.4,0.8,3.5,1.5,0.5,1.2,0.5,0.4,2.4,2.8,1.4,4.4,4,0,3.1,11.3,2.4,4.6,5.3,3.6,1.4,2.6,5.1,4.4,5.2,2.5,2.8,0,6.2,5.3,10.3,2.5,1.2,7.4,10.4,8.5,2.5,9.4,11.2
"16-018","U/N Reef",-16.1,5.9,0.6,0,1.1,1.2,3.2,0.7,3.1,0.8,0.5,1.2,0.7,0.2,2,2.8,1.5,4.3,3.8,0,3.2,11.4,2.4,4.9,4.8,3.2,1.6,2.5,6.3,4.8,5.6,2.3,2.8,0,6,5.9,9.8,2.2,1,8.2,10.3,8.3,2.5,9.7,11
"16-019","St Crispin Reef",-16.1,6.2,0.5,0,1.1,1.3,3.1,0.7,2.9,0.5,0.5,1.2,0.7,0.1,1.9,2.9,1.5,4.3,3.7,0,3.2,11.4,2.4,5,4.7,3.1,1.7,2.4,6.7,4.9,5.8,2.2,2.8,0,5.9,6.2,9.7,2.1,1,8.6,10.3,8.3,2.5,9.8,11
"16-020","Undine Reef (West)",-16.1,5.5,0.6,0,1.1,1.1,3.3,0.8,3.3,1.1,0.5,1.2,0.6,0.3,2.3,2.8,1.4,4.3,3.9,0,3.2,11.3,2.4,4.8,5.1,3.4,1.5,2.6,5.7,4.6,5.4,2.4,2.8,0,6.1,5.6,10.1,2.4,1.1,7.8,10.3,8.4,2.5,9.6,11.1
"16-022","U/N Reef",-16.2,5.1,0.7,0,1.1,1,3.4,0.8,3.5,1.5,0.5,1.2,0.5,0.4,2.4,2.8,1.4,4.4,4,0,3.1,11.3,2.4,4.6,5.3,3.6,1.4,2.6,5.1,4.4,5.2,2.5,2.8,0,6.2,5.3,10.3,2.5,1.2,7.4,10.4,8.5,2.5,9.4,11.2
"16-023","Rudder Reef",-16.2,5.2,0.7,0,1.1,1,3.4,0.8,3.5,1.5,0.5,1.2,0.5,0.4,2.4,2.8,1.4,4.4,4,0,3.1,11.3,2.4,4.6,5.3,3.6,1.4,2.6,5.1,4.4,5.2,2.5,2.8,0,6.1,5.3,10.3,2.5,1.2,7.4,10.4,8.5,2.5,9.5,11.2
"16-024","Chinaman Reef",-16.2,6.2,0.5,0,1.1,1.3,3.1,0.7,2.9,0.5,0.5,1.2,0.7,0.1,1.9,2.9,1.5,4.3,3.7,0,3.2,11.4,2.4,5,4.7,3.1,1.7,2.4,6.7,4.9,5.8,2.2,2.8,0,5.9,6.2,9.7,2.1,1,8.6,10.3,8.3,2.5,9.8,11
"16-025","Opal Reef",-16.2,6.2,0.5,0,1.1,1.3,3.1,0.7,2.9,0.5,0.5,1.1,0.7,0.1,1.9,2.9,1.5,4.3,3.7,0,3.2,11.4,2.4,5,4.7,3.1,1.7,2.4,6.7,4.9,5.8,2.2,2.9,0,6,6.2,9.6,2.1,1,8.5,10.2,8.3,2.5,9.7,11
"16-026","Tongue Reef",-16.3,4.8,0.4,0,0.7,0.8,3,0.4,3.2,0.6,0.3,1.1,0.6,0.2,2.1,2.9,1.5,3.7,4.5,0,3.1,10,2.7,4.6,4.3,3.4,1.3,2.1,5.5,4.3,5.4,1.8,3.3,0.1,6.3,5.1,9.6,2.2,0.7,7.4,9.4,7.8,2.5,8.4,10.7
"16-027","U/N Reef",-16.4,5.1,0.4,0,0.8,0.9,2.8,0.3,3,0.5,0.3,1.1,0.7,0.2,1.9,3,1.5,3.3,4.4,0,3.1,10,2.7,4.5,4.3,3.2,1.3,2.1,5.9,4.5,5.5,1.6,3.4,0.1,6.4,5.2,9.3,2.1,0.5,7.8,9.4,7.8,2.4,8.5,10.7
"16-028","Low Islands Reef",-16.4,4,0.4,0,0.7,0.7,3.5,0.6,3.7,0.9,0.3,1.1,0.5,0.3,2.5,2.8,1.6,4.5,4.6,0,3.1,10.1,2.4,4.8,4.3,3.9,1.2,2.3,4.7,4,5.2,2.4,3.3,0.1,6.3,5,10.3,2.6,1.2,6.5,9.4,8,2.6,8.4,10.9
"16-029","Batt Reef",-16.4,4.7,0.4,0,0.7,0.8,3.1,0.4,3.2,0.7,0.3,1.1,0.6,0.2,2.1,2.9,1.6,3.7,4.5,0,3.1,10,2.6,4.6,4.3,3.4,1.3,2.1,5.4,4.3,5.4,1.9,3.3,0.1,6.3,5.1,9.7,2.3,0.7,7.3,9.4,7.9,2.5,8.4,10.8
"16-030","Norman Reef",-16.4,5.4,0.4,0,0.9,1.1,2.7,0.3,2.6,0.4,0.3,1.1,0.7,0.1,1.9,3,1.5,3.2,4.4,0,3.2,10.3,2.8,4.6,3.9,3,1.4,2.2,6.1,4.7,5.7,1.6,3.6,0.1,6.3,5.5,8.9,1.9,0.4,8.2,9.6,7.7,2.4,9,10.6
"16-031","Satellite Reef",-16.4,4,0.4,0,0.7,0.7,3.5,0.6,3.7,0.9,0.3,1.1,0.5,0.3,2.5,2.8,1.6,4.5,4.6,0,3.1,10.1,2.4,4.8,4.3,3.9,1.2,2.3,4.7,4,5.2,2.4,3.3,0.1,6.3,5,10.3,2.6,1.2,6.5,9.4,8,2.6,8.4,10.9
"16-032","Saxon Reef",-16.5,5.2,0.4,0,0.8,1,2.8,0.3,2.8,0.5,0.3,1.1,0.7,0.1,1.9,3,1.5,3.3,4.4,0,3.1,10.1,2.8,4.5,4.2,3.1,1.4,2.1,5.9,4.6,5.6,1.6,3.5,0.1,6.3,5.3,9.1,2,0.4,8,9.5,7.8,2.4,8.7,10.6
"16-033","Linden Bank",-16.3,5.6,0.3,0.1,1,1.3,2.7,0.3,2.2,0.3,0.3,1.1,0.7,0.1,1.8,3,1.4,3,4.3,0,3.4,10.7,2.9,4.7,3.5,2.9,1.4,2.3,6.3,5,5.9,1.7,3.9,0.2,6.2,5.9,8.4,1.7,0.3,8.6,9.8,7.7,2.4,9.6,10.4
"16-034","Spur Reef",-16.4,5.8,0.3,0.1,1.1,1.4,2.6,0.3,1.9,0.2,0.3,1.1,0.7,0.1,1.8,3,1.4,2.9,4.2,0,3.5,11,3,4.8,3.2,2.8,1.5,2.4,6.4,5.2,6.1,1.7,4.1,0.2,6.1,6.2,8.1,1.5,0.3,9,10,7.6,2.3,10.1,10.4
"16-035","Onyx Reef",-16.4,5.8,0.3,0.1,1.1,1.4,2.6,0.3,1.9,0.2,0.3,1.1,0.7,0.1,1.8,3,1.4,2.9,4.2,0,3.5,11,3,4.8,3.2,2.8,1.5,2.4,6.4,5.2,6.1,1.7,4.1,0.2,6.1,6.2,8.1,1.5,0.3,9,10,7.6,2.3,10.1,10.4
"16-036","Nicholas Reef",-16.5,5.8,0.3,0.1,1.1,1.4,2.6,0.3,1.9,0.2,0.3,1.1,0.7,0.1,1.8,3,1.4,2.9,4.2,0,3.5,11,3,4.8,3.2,2.8,1.5,2.4,6.4,5.2,6.1,1.7,4.1,0.2,6.1,6.2,8.1,1.5,0.3,9,10,7.6,2.3,10.1,10.4
"16-037","Wentworth Reef",-16.5,3,0.3,0,0.6,0.5,3.5,0.9,3.1,1.3,0,1.2,0.3,0.4,2.7,2.6,1.5,4.9,5.6,0,2.8,9.1,2.2,4.8,4.4,4.6,1.3,2.5,3.9,3.9,4.8,1.3,3.5,0.3,6.6,3.9,10.6,2.2,0.6,4.5,9.3,7.3,2.8,8,10.8
"16-038","Egmont Reef",-16.5,3,0.3,0,0.6,0.5,3.5,0.9,3.1,1.3,0,1.2,0.3,0.4,2.7,2.6,1.5,4.9,5.6,0,2.8,9.1,2.2,4.8,4.4,4.6,1.3,2.5,3.9,3.9,4.8,1.3,3.5,0.3,6.6,3.9,10.6,2.2,0.6,4.5,9.3,7.3,2.8,8,10.8
"16-039","Alexandra Reefs (No 1)",-16.5,3,0.3,0,0.6,0.5,3.5,0.9,3.1,1.3,0,1.2,0.3,0.4,2.7,2.6,1.5,4.9,5.6,0,2.8,9.1,2.2,4.8,4.4,4.6,1.3,2.5,3.9,3.9,4.8,1.3,3.5,0.3,6.6,3.9,10.6,2.2,0.6,4.5,9.3,7.3,2.8,8,10.8
"16-040","Pixie Reef",-16.5,3.7,0.3,0,0.5,0.5,2.9,0.7,2.7,0.9,0,1.2,0.5,0.1,2,2.5,1.2,4.2,5,0,3.1,8.6,2.5,4.2,4.2,3.4,1.2,2.1,4.8,4.3,5.1,1.1,4.1,0,5.6,4.6,8.9,1.8,0,5.9,8.9,7.4,2.5,7.7,10.1
"16-041","Jorgensen Patch",-16.5,3.7,0.3,0,0.5,0.5,2.9,0.7,2.7,0.9,0,1.2,0.5,0.1,2,2.5,1.2,4.2,5,0,3.1,8.6,2.5,4.2,4.2,3.4,1.2,2.1,4.8,4.3,5.1,1.1,4.1,0,5.6,4.6,8.9,1.8,0,5.9,8.9,7.4,2.5,7.7,10.1
"16-042","Breaking Patches",-16.6,3.7,0.3,0,0.5,0.5,2.9,0.7,2.7,0.9,0,1.2,0.5,0.1,2,2.5,1.2,4.2,5,0,3.1,8.6,2.5,4.2,4.2,3.4,1.2,2.1,4.8,4.3,5.1,1.1,4.1,0,5.6,4.6,8.9,1.8,0,5.9,8.9,7.4,2.5,7.7,10.1
"16-043","Oyster Reef",-16.6,3.7,0.3,0,0.5,0.5,2.9,0.7,2.7,0.9,0,1.2,0.5,0.1,2,2.5,1.2,4.2,5,0,3.1,8.6,2.5,4.2,4.2,3.4,1.2,2.1,4.8,4.3,5.1,1.1,4.1,0,5.6,4.6,8.9,1.8,0,5.9,8.9,7.4,2.5,7.7,10.1
"16-044","Vlasoff Reef",-16.7,4,0.3,0,0.5,0.6,2.7,0.6,2.6,0.7,0,1.2,0.5,0.1,2,2.5,1.1,3.9,4.9,0,3.2,8.7,2.5,4.1,3.9,3.4,1.2,1.9,4.8,4.4,5.2,1.1,4.1,0,5.5,4.8,8.7,1.7,0.1,6.4,8.8,7.3,2.4,7.7,9.9
"16-045","Unity Reef (No 1)",-16.7,3,0.3,0,0.6,0.5,3.5,0.9,3.1,1.3,0,1.2,0.3,0.4,2.7,2.6,1.5,4.9,5.6,0,2.8,9.1,2.2,4.8,4.4,4.6,1.3,2.5,3.9,3.9,4.8,1.3,3.5,0.3,6.6,3.9,10.6,2.2,0.6,4.5,9.3,7.3,2.8,8,10.8
"16-046","Upolu Reef",-16.7,3.7,0.3,0,0.5,0.5,2.9,0.7,2.7,0.9,0,1.2,0.5,0.1,2,2.5,1.2,4.2,5,0,3.1,8.6,2.5,4.2,4.2,3.4,1.2,2.1,4.8,4.3,5.1,1.1,4.1,0,5.6,4.6,8.9,1.8,0,5.9,8.9,7.4,2.5,7.7,10.1
